a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
0	11	791662	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.546399	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	12	788317	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.544091	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	13	778815	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.537532	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	14	768599	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.530481	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	15	777119	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.536362	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	16	742197	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.512259	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	17	775271	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.535086	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	18	750137	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.517739	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	19	803521	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.554584	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	20	755610	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.521516	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	21	787175	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.543302	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	22	734052	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.506637	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	23	743628	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.513247	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	24	769507	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.531108	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	25	750002	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.517646	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	26	769938	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.531405	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	27	752339	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.519259	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	28	779014	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.537670	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	29	752857	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.519616	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	30	737197	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.508808	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	31	787277	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.543373	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	32	766019	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.528701	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	33	759736	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.524364	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	34	746444	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.515190	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	35	787680	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.543651	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	36	728018	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.502473	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	37	794626	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.548445	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	38	726719	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.501576	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	39	763782	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.527157	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	40	758284	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.523362	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	41	675987	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.466561	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	42	756384	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.522051	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	43	774345	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.534447	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	44	755122	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.521180	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	45	713350	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.492349	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	46	722465	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.498640	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	47	723119	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.499091	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	48	715724	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.493987	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	49	751636	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.518774	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	50	725018	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.500402	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	51	706343	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.487513	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	52	685935	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.473427	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	53	696307	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.480586	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	54	757893	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.523092	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	55	733852	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.506499	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	56	719359	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.496496	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	57	699164	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.482558	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	58	693358	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.478551	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	59	760350	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.524788	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	60	688307	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.475064	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	61	690834	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.476808	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	62	706576	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.487674	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	63	724507	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.500049	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	64	693441	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.478608	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	65	683028	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.471421	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	66	700360	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.483383	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	67	687545	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.474538	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	68	724314	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.499916	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	69	697512	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.481418	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	70	721100	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.497698	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	71	726515	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.501435	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	72	642073	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.443154	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	73	659852	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.455425	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	74	644298	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.444690	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	75	640008	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.441729	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	76	649698	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.448417	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	77	708476	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.488985	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	78	644235	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.444646	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	79	712269	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.491603	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	80	596428	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.411650	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	81	618995	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.427226	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	82	607139	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.419043	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	83	552265	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.381169	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	84	552982	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.381664	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	85	333337	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.230067	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	86	333519	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.230192	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	87	314782	0.737412	0.000002	0.000000	0.134384	0.000001	0.033374	0.000017	0.094807	0.000002	0.000017	0.128200	0.229195	0.000012	0.000011	0.000003	0.094808	0.000002	0.094810	0.178707	-0.050505	-974325.054793	70	-1	0.217260	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	88	307726	0.720846	0.000000	0.000000	0.146338	0.000000	0.026716	0.000000	0.106099	0.000000	0.000000	0.132815	0.252437	0.000000	0.000000	0.000000	0.106099	0.000000	0.106099	0.192626	-0.059811	-935038.671133	114	-1	0.212390	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	89	182779	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.126153	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
0	90	41685	0.306278	0.000001	0.005057	0.598019	0.000000	0.000000	0.000000	0.090645	0.000000	0.005058	0.090645	0.688665	0.002529	0.000000	0.000000	0.095702	0.000000	0.095702	0.394712	-0.299010	-127294.540781	58	-1	0.028771	5.355592e-01,3.200002e-02,8.177518e-02,1.716913e-01,4.434125e-02,4.116324e-02,4.576409e-02,4.871775e-03,4.283386e-02	2.876312	0.117533	-0.622730	-136394.477291	26
1	2	754659	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.520860	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
1	3	761701	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.525720	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
